,gene_symbol,DE,adj_pval_DE,SD_ratio,LFC,DV,adj_pval_DV,DS,adj_pval_DS,de_bs,dv_bs,ds_bs
ENSG00000138069,RAB1A,0.03016094,1,0.637612882,-0.649247317,-0.092638827,0.021515602,0.84091484,1,0,0,0
ENSG00000083720,OXCT1,-0.010583662,1,0.714088657,-0.485824894,-0.158073351,0.144507537,0.841050212,0.001079285,0,0,1
ENSG00000267629,AC138430.1,-0.014143329,1,0.68089948,-0.554486264,-0.317871553,0.076297241,0.84115859,0.524262771,0,0,0
ENSG00000152315,KCNK13,-0.086652423,1,0.682101608,-0.551941431,-0.191989064,0.073953482,0.841258386,0.560533445,0,0,0
ENSG00000147592,LACTB2,0.084677204,1,0.626422427,-0.67479223,-0.123764232,0.009763381,0.841272202,0.217392959,0,0,0
ENSG00000119401,TRIM32,0.032689569,1,0.616044736,-0.698892975,-0.15509136,0.006728257,0.841589726,0.565271072,0,0,0
ENSG00000079931,MOXD1,0.008282827,1,0.604258228,-0.726762882,-0.276877717,0.005088735,0.841910664,0.940814618,0,1,0
ENSG00000249158,PCDHA11,0.171320243,1,0.562740158,-0.829459176,-0.369839377,0.001779998,0.842357745,0.29333017,0,1,0
ENSG00000106868,SUSD1,-0.029879398,1,0.656905191,-0.606242928,-0.227950859,0.042539024,0.842597471,0.01382696,0,0,1
ENSG00000125166,GOT2,-0.016246051,1,0.760238022,-0.395476914,-0.078253544,0.468280172,0.842658043,0.988000506,0,0,0
ENSG00000204271,SPIN3,0.037631489,1,0.517748994,-0.94967525,-0.182658912,0.000213926,0.842909196,1,0,1,0
ENSG00000141452,RMC1,0.063227729,0.359950431,0.802162643,-0.318033315,-0.034950984,1,0.843200421,0.14847967,0,0,0
ENSG00000257529,RPL36A-HNRNPH2,0.195718871,0.237816723,0.498029411,-1.005697151,-0.29711898,0.000176726,0.843584688,0.003735076,0,1,1
ENSG00000134108,ARL8B,-0.030323691,1,0.85158554,-0.231776642,-0.040484697,1,0.843830743,1,0,0,0
ENSG00000258768,AL356019.2,-0.124278072,1,0.848394454,-0.237192906,-0.088762848,1,0.844248853,0.942031733,0,0,0
ENSG00000117143,UAP1,0.105162927,0.324321387,0.843187506,-0.246074605,-0.043611841,1,0.84469308,1,0,0,0
ENSG00000163626,COX18,-0.104337588,0.007595019,0.868222543,-0.203863212,-0.024053541,1,0.845189291,1,0,0,0
ENSG00000079156,OSBPL6,-0.02396456,1,0.594896393,-0.749289664,-0.158701413,0.004916005,0.846035975,1,0,1,0
ENSG00000128590,DNAJB9,0.07953885,1,0.711131565,-0.4918116,-0.08822324,0.160674422,0.846067865,0.603994817,0,0,0
ENSG00000170633,RNF34,-0.081928657,0.008635733,0.787256677,-0.345094006,-0.031964164,0.88872606,0.846835629,1,0,0,0
ENSG00000197969,VPS13A,0.069993112,1,0.589705267,-0.761934015,-0.1737645,0.006003993,0.846880737,1,0,1,0
ENSG00000146701,MDH2,-0.096591491,0.932338361,0.880129403,-0.18421244,-0.038025818,1,0.846914328,1,0,0,0
ENSG00000256966,AL513165.2,0.257927314,0.033579883,0.541771687,-0.884243094,-0.272722211,0.000515039,0.847099082,0.581962022,0,1,0
ENSG00000073150,PANX2,0.050561449,1,0.571761162,-0.80651547,-0.233351763,0.001406142,0.847652395,0.179161346,0,1,0
ENSG00000106153,CHCHD2,-0.160574678,0.000190269,1.192984636,0.254575463,0.037072212,1,0.847673258,1,1,0,0
ENSG00000048740,CELF2,0.012524185,1,0.603635781,-0.72824977,-0.165954351,0.005697357,0.847863599,1,0,1,0
ENSG00000170579,DLGAP1,-0.075282687,1,0.737553671,-0.439180059,-0.213246492,0.29909192,0.847991939,0.885236038,0,0,0
ENSG00000117153,KLHL12,0.001132775,1,0.81107241,-0.302097376,-0.038433229,1,0.84820483,0.061862458,0,0,0
ENSG00000186960,LINC01551,0.032568636,1,0.464821169,-1.105252321,-0.260736336,1.91E-05,0.848577159,0.122612808,0,1,0
ENSG00000185798,WDR53,0.006933992,1,0.700418876,-0.513710131,-0.058807182,0.117269941,0.848640343,1,0,0,0
ENSG00000198919,DZIP3,-0.08550523,1,0.865635522,-0.208168393,-0.040579789,1,0.84879977,1,0,0,0
ENSG00000172731,LRRC20,-0.115165934,0.733550574,0.883469387,-0.17874795,-0.041545406,1,0.848883675,1,0,0,0
ENSG00000185104,FAF1,-0.023972962,1,0.823449697,-0.280247574,-0.02821562,1,0.84910051,0.307966577,0,0,0
ENSG00000237517,DGCR5,0.117150032,1,0.594675138,-0.749826335,-0.222296664,0.003687481,0.849794876,0.452860676,0,1,0
ENSG00000116652,DLEU2L,0.077827029,1,0.549329567,-0.864256149,-0.31934384,0.001611611,0.849937539,0.053339575,0,1,0
ENSG00000168952,STXBP6,-0.033363358,1,0.655749679,-0.608782899,-0.131546272,0.028743616,0.850318609,0.136888324,0,0,0
ENSG00000124134,KCNS1,0.233523594,1,0.617698136,-0.695026119,-0.387508545,0.007480662,0.850836345,0.579185613,0,0,0
ENSG00000134480,CCNH,-0.092775863,0.573485043,0.905466899,-0.143266193,-0.025256481,1,0.850887873,0.408633327,0,0,0
ENSG00000155876,RRAGA,0.014138676,1,0.693581987,-0.527861665,-0.082684907,0.098784412,0.85134956,1,0,0,0
ENSG00000179277,MEIS3P1,0.68871968,5.00E-09,0.629846806,-0.666927121,-0.276115644,0.018596241,0.851437393,0.331339306,1,0,0
ENSG00000153310,FAM49B,-0.164874604,0.061232056,0.953725924,-0.068353362,-0.015504548,1,0.852200227,1,0,0,0
ENSG00000099250,NRP1,0.231729032,0.026925816,0.552891953,-0.85493052,-0.232816442,0.000668684,0.852401012,0.338227583,0,1,0
ENSG00000158941,CCAR2,-0.042696979,1,0.858682063,-0.219804039,-0.022400208,1,0.852488553,0.52987013,0,0,0
ENSG00000099804,CDC34,-0.104442802,0.43029025,0.500254314,-0.999266392,-0.171612656,5.63E-05,0.852499151,0.086211778,0,1,0
ENSG00000072201,LNX1,0.027404416,1,0.704451327,-0.505428065,-0.210149763,0.145904957,0.852577425,0.503177334,0,0,0
ENSG00000100320,RBFOX2,-0.10948092,1,0.671991565,-0.57348497,-0.154339222,0.056880526,0.85298617,1,0,0,0
ENSG00000177301,KCNA2,0.008285509,1,0.696221541,-0.522381642,-0.166530992,0.10239912,0.853362401,0.880978689,0,0,0
ENSG00000088367,EPB41L1,-0.005812604,1,0.909675443,-0.136576188,-0.029332688,1,0.853562882,3.14E-09,0,0,1
ENSG00000214050,FBXO16,-0.210693494,0.018376092,0.820547228,-0.285341723,-0.071539394,1,0.854449458,1,0,0,0
ENSG00000277972,CISD3,-0.070078021,1,0.780354681,-0.357798099,-0.054475208,0.835347551,0.854607962,1,0,0,0
ENSG00000146670,CDCA5,-0.132189996,1,0.780291339,-0.357915207,-0.131390896,0.77442396,0.854617082,0.133395726,0,0,0
ENSG00000166192,SENP8,0.039444796,1,0.647859656,-0.626246774,-0.092064469,0.036976301,0.855006866,0.179161346,0,0,0
ENSG00000178921,PFAS,-0.033459565,1,0.795556184,-0.329964275,-0.043385402,1,0.855254087,0.294031155,0,0,0
ENSG00000149305,HTR3B,-0.188039347,1,0.762347328,-0.391479651,-0.258108935,0.556470894,0.855689782,0.039079428,0,0,0
ENSG00000116171,SCP2,0.087373947,0.106762858,0.688675894,-0.538102915,-0.06721805,0.085059408,0.855778569,0.402111468,0,0,0
ENSG00000010404,IDS,-0.083523858,1,0.747424368,-0.420000495,-0.117302444,0.391122795,0.855997803,0.960153623,0,0,0
ENSG00000133983,COX16,-0.072691005,0.06774024,0.730438445,-0.453165394,-0.044159156,0.366980961,0.856109185,1,0,0,0
ENSG00000089737,DDX24,-0.016511588,1,0.840431539,-0.250797792,-0.059529086,1,0.856120956,0.840267963,0,0,0
ENSG00000204370,SDHD,0.067682536,0.887666354,0.630661127,-0.665063084,-0.090762236,0.012991569,0.85623241,0.610771249,0,0,0
ENSG00000168785,TSPAN5,-0.121042935,0.155658925,0.891763266,-0.165267322,-0.030789366,1,0.856725869,0.598684747,0,0,0
ENSG00000113494,PRLR,0.603149187,3.52E-07,0.638040992,-0.648278979,-0.263380784,0.024115934,0.856958056,0.651026867,1,0,0
ENSG00000091831,ESR1,0.121016433,1,0.542697441,-0.88177999,-0.237661149,0.000530399,0.857025652,0.114761991,0,1,0
ENSG00000094841,UPRT,-0.000282854,1,0.888194582,-0.171052325,-0.023865841,1,0.857163954,1,0,0,0
ENSG00000134121,CHL1,-0.037223846,1,0.667964444,-0.582156785,-0.200991801,0.063281005,0.857229005,0.152470715,0,0,0
ENSG00000012232,EXTL3,-0.028950052,1,0.858437265,-0.22021539,-0.029316826,1,0.857318737,0.64796386,0,0,0
ENSG00000144668,ITGA9,0.053253801,1,0.701181811,-0.512139523,-0.129849707,0.143149916,0.857433697,0.852761758,0,0,0
ENSG00000149582,TMEM25,-0.015273052,1,0.731382234,-0.451302512,-0.096548959,0.276184307,0.857472603,1,0,0,0
ENSG00000165271,NOL6,-0.088859137,0.372110059,0.978089854,-0.031961088,-0.00506261,1,0.857569993,4.31E-05,0,0,1
ENSG00000126214,KLC1,-0.169768435,0.020863875,0.938582932,-0.09144387,-0.01930669,1,0.858373263,1,0,0,0
ENSG00000188729,OSTN,-0.155295581,1,0.688746511,-0.53795499,-0.287422905,0.088486587,0.858850109,0.393737005,0,0,0
ENSG00000187955,COL14A1,0.448376284,0.000273491,0.932794763,-0.100368406,-0.041477898,1,0.858863911,0.353268926,1,0,0
ENSG00000176928,GCNT4,-0.030889309,1,0.724930188,-0.464086027,-0.185766148,0.216707584,0.859334994,9.51E-05,0,0,1
ENSG00000243422,RPL23AP49,-0.287075255,0.002458242,0.734929665,-0.444321909,-0.130657368,0.277148647,0.859415311,0.78809525,1,0,0
ENSG00000145335,SNCA,-0.181882392,0.842908509,0.907048488,-0.14074842,-0.053650461,1,0.859579562,0.176657495,0,0,0
ENSG00000111799,COL12A1,-0.039910017,1,0.673687423,-0.569848728,-0.200510771,0.059570674,0.859887602,0.114265144,0,0,0
ENSG00000272636,DOC2B,-0.050423046,1,0.625091173,-0.677861464,-0.243877732,0.010365274,0.86014091,0.314295089,0,0,0
ENSG00000128594,LRRC4,0.03069971,1,0.726323718,-0.461315403,-0.137861469,0.225260766,0.860283492,0.483483945,0,0,0
ENSG00000198920,KIAA0753,-0.037481624,1,0.7194039,-0.475126115,-0.063316941,0.226727271,0.860313771,1,0,0,0
ENSG00000086061,DNAJA1,0.110635574,1,0.963475706,-0.053679805,-0.013387302,1,0.860527737,0.468980553,0,0,0
ENSG00000069956,MAPK6,-0.112193822,0.151433829,0.868031381,-0.204180896,-0.035053604,1,0.860737874,1,0,0,0
ENSG00000179915,NRXN1,-0.029823347,1,0.710874662,-0.492332882,-0.183981034,0.158401532,0.860887474,1,0,0,0
ENSG00000088325,TPX2,-0.027398297,1,0.747170229,-0.420491122,-0.120028642,0.407362306,0.861225346,0.269714986,0,0,0
ENSG00000143324,XPR1,0.040933046,1,0.596409916,-0.745623851,-0.11901058,0.004259383,0.861577605,1,0,1,0
ENSG00000161203,AP2M1,-0.079686675,1,0.875654205,-0.191566832,-0.038685942,1,0.861988428,2.59E-10,0,0,1
ENSG00000258377,AL139099.1,0.092955561,0.145556322,0.683227671,-0.549561689,-0.075787986,0.067584632,0.862046185,0.236912092,0,0,0
ENSG00000198689,SLC9A6,-0.030866344,1,0.801987105,-0.318349055,-0.09244347,1,0.862065245,0.697578959,0,0,0
ENSG00000121753,ADGRB2,-0.078570028,1,0.743700582,-0.427206194,-0.075365348,0.357816112,0.862244028,0.310766917,0,0,0
ENSG00000163788,SNRK,-0.004243257,1,0.537230098,-0.896387961,-0.168806631,0.000391732,0.862344624,1,0,1,0
ENSG00000122481,RWDD3,-0.083329685,0.299327477,0.84344633,-0.245631824,-0.03547225,1,0.862495806,1,0,0,0
ENSG00000134612,FOLH1B,-0.510411514,1,0.943630763,-0.083705642,-0.110703377,1,0.862656524,7.12E-15,0,0,1
ENSG00000174808,BTC,-0.010631045,1,0.604425822,-0.726362798,-0.243440748,0.00443013,0.862857255,0.570339365,0,1,0
ENSG00000186575,NF2,0.055550868,1,0.794532407,-0.33182203,-0.045834843,0.986436086,0.862857289,0.377324597,0,0,0
ENSG00000115350,POLE4,-0.084557865,1,0.637437538,-0.649644115,-0.120462066,0.017820482,0.862997032,1,0,0,0
ENSG00000145545,SRD5A1,-0.119255522,1,0.817195412,-0.29124699,-0.078845953,1,0.863025161,0.275244349,0,0,0
ENSG00000071553,ATP6AP1,-0.133583309,0.11131784,0.931571729,-0.102261238,-0.020125601,1,0.863098558,1,0,0,0
ENSG00000163749,CCDC158,0.025959978,1,0.755667551,-0.404176421,-0.136193878,0.485167462,0.863138152,1,0,0,0
ENSG00000160014,CALM3,-0.135040002,1,0.824490391,-0.278425414,-0.10151542,1,0.86324187,0.732582187,0,0,0
ENSG00000171928,TVP23B,0.167394696,0.00037188,0.796376329,-0.328477754,-0.050890268,1,0.863401383,0.311365968,1,0,0
ENSG00000106608,URGCP,-0.012652112,1,0.844104958,-0.244505697,-0.032496489,1,0.863415307,0.235143947,0,0,0
ENSG00000206562,METTL6,-0.067527754,0.271482407,1.024918305,0.035508919,0.004031544,1,0.86342362,2.25E-05,0,0,1
ENSG00000153936,HS2ST1,0.220147024,2.96E-05,0.629037468,-0.668782143,-0.117578055,0.015816846,0.863490148,0.43856416,1,0,0
ENSG00000122644,ARL4A,0.151959244,0.454095855,0.567523914,-0.81724691,-0.214014848,0.002691214,0.8636087,1.56E-06,0,1,1
ENSG00000125848,FLRT3,-0.003530633,1,0.676891809,-0.563002836,-0.242815506,0.079725151,0.86391874,1,0,0,0
ENSG00000180817,PPA1,0.025859036,1,0.964058866,-0.052806854,-0.007671423,1,0.863928404,0.925060957,0,0,0
ENSG00000064763,FAR2,-0.017260229,1,0.754514665,-0.406379154,-0.141002157,0.461806618,0.864073533,1,0,0,0
ENSG00000163536,SERPINI1,-0.100914246,1,0.843941555,-0.244785003,-0.096493119,1,0.864226692,0.248450445,0,0,0
ENSG00000078018,MAP2,-0.063181679,1,0.693672689,-0.52767301,-0.230201505,0.095737163,0.864277778,0.693519061,0,0,0
ENSG00000270235,ENSG00000270235,-0.243504283,0.415584345,0.738517369,-0.437296242,-0.187879514,0.318965046,0.864358731,2.12E-05,0,0,1
ENSG00000151376,ME3,-0.113086905,1,0.808455525,-0.306759685,-0.083681579,1,0.865812819,0.527282608,0,0,0
ENSG00000077254,USP33,-0.033957469,1,0.887089713,-0.172848081,-0.025535074,1,0.866090257,0.006180173,0,0,1
ENSG00000154710,RABGEF1,-0.140934592,1.89E-06,0.75235763,-0.410509491,-0.042386026,0.417282948,0.866099268,0.307467538,1,0,0
ENSG00000112167,SAYSD1,0.039167696,1,0.790583708,-0.339009869,-0.037423638,0.982406604,0.866222887,1,0,0,0
ENSG00000236819,LINC01563,0.09121205,0.799114511,0.738024448,-0.438259486,-0.080544039,0.289606354,0.866909362,0.479864978,0,0,0
ENSG00000228794,LINC01128,-0.025999815,1,0.652944589,-0.614967529,-0.13539332,0.03582712,0.867475234,1,0,0,0
ENSG00000157005,SST,-0.89796003,6.41E-05,0.81815587,-0.289552371,-0.221985,1,0.867515737,0.649754298,1,0,0
ENSG00000263069,AC124319.2,-0.164065241,0.047992079,0.930461269,-0.103981997,-0.022848921,1,0.867747701,0.792993849,0,0,0
ENSG00000174136,RGMB,0.063569804,1,0.593056973,-0.753757389,-0.193890251,0.00589603,0.867927695,0.595102782,0,1,0
ENSG00000100612,DHRS7,0.060654347,0.861912723,0.638919412,-0.646294122,-0.079200166,0.017992467,0.868167168,0.009595873,0,0,1
ENSG00000049541,RFC2,-0.062361731,1,0.909418494,-0.136983751,-0.018871742,1,0.868192452,0.957957051,0,0,0
ENSG00000170500,LONRF2,-0.009187527,1,0.717549921,-0.47884889,-0.164358634,0.185050566,0.868358644,0.197900393,0,0,0
ENSG00000146426,TIAM2,0.107424999,1,0.786643022,-0.346219005,-0.113816716,0.872574297,0.868690626,0.198778199,0,0,0
ENSG00000089123,TASP1,-0.230463063,0.007666681,0.829618774,-0.269479553,-0.070024099,1,0.86873475,1,1,0,0
ENSG00000151136,BTBD11,-0.234069766,0.363118538,0.79187451,-0.336656273,-0.138975625,0.946978328,0.869165181,0.732582187,0,0,0
ENSG00000198691,ABCA4,0.417226338,7.93E-05,0.703542818,-0.507289865,-0.182688512,0.112893762,0.869261349,0.145474569,1,0,0
ENSG00000181649,PHLDA2,-0.125478398,1,0.794315088,-0.332216688,-0.142115407,1,0.87040299,0.94772625,0,0,0
ENSG00000100714,MTHFD1,-0.000845508,1,0.694400727,-0.526159637,-0.068705925,0.181251552,0.870440851,1,0,0,0
ENSG00000198915,RASGEF1A,0.10619765,0.865602612,0.610043705,-0.71301549,-0.152953666,0.006950114,0.870687056,5.92E-07,0,0,1
ENSG00000173275,ZNF449,-0.147285473,0.160966909,0.881795874,-0.181483369,-0.041447293,1,0.870907116,0.610771249,0,0,0
ENSG00000146352,CLVS2,-0.00634026,1,0.689088204,-0.537239434,-0.225561187,0.095447164,0.871246304,9.43E-06,0,0,1
ENSG00000242616,GNG10,-0.104407151,0.111144346,0.812174808,-0.300137817,-0.045616439,1,0.871274684,1,0,0,0
ENSG00000113649,TCERG1,-0.134081952,0.009202975,0.824778244,-0.277921817,-0.042174702,1,0.871279809,1,0,0,0
ENSG00000204065,TCEAL5,-0.238770049,0.024265946,0.885386892,-0.175620079,-0.052595569,1,0.871295986,0.323220748,0,0,0
ENSG00000100478,AP4S1,-0.107285381,0.868086222,0.850380389,-0.233819769,-0.052507412,1,0.871325163,0.427537073,0,0,0
ENSG00000135047,CTSL,0.05758251,1,0.817949517,-0.28991629,-0.044386279,1,0.871515267,0.006677845,0,0,1
ENSG00000084073,ZMPSTE24,0.244877147,2.04E-09,0.895588756,-0.159091679,-0.023842075,1,0.872171922,0.176193657,1,0,0
ENSG00000028203,VEZT,-0.119691029,0.011154059,0.88298909,-0.179532483,-0.025024334,1,0.872394716,1,0,0,0
ENSG00000033627,ATP6V0A1,-0.167226165,0.005398583,0.852890568,-0.229567449,-0.042376727,1,0.872485734,0.794178636,0,0,0
ENSG00000178226,PRSS36,-0.042068071,1,0.649174413,-0.623321958,-0.17883735,0.025320932,0.872659371,0.776577402,0,0,0
ENSG00000156831,NSMCE2,0.062602781,0.756436301,0.711956292,-0.49013942,-0.060754843,0.160425777,0.873364356,1,0,0,0
ENSG00000169410,PTPN9,0.215243427,0.000132806,0.839732869,-0.251997637,-0.047971977,1,0.873471039,0.19243795,1,0,0
ENSG00000182022,CHST15,0.082864417,1,0.68869818,-0.538056231,-0.123201302,0.090104159,0.873687445,0.794178636,0,0,0
ENSG00000078114,NEBL,0.348841526,2.76E-08,0.863205612,-0.212223851,-0.04839662,1,0.87395508,0.619987136,1,0,0
ENSG00000164591,MYOZ3,-0.188870538,0.927332185,0.721702487,-0.47052387,-0.185794462,0.224552541,0.874022781,0.995685189,0,0,0
ENSG00000184307,ZDHHC23,-0.183884074,0.943209691,0.743898643,-0.426822029,-0.163227071,0.553024877,0.874215972,0.168633164,0,0,0
ENSG00000164070,HSPA4L,0.029784706,1,0.786274555,-0.346894927,-0.115709143,0.870531743,0.874304141,0.0654203,0,0,0
ENSG00000186094,AGBL4,-0.141736728,1,0.828151338,-0.272033662,-0.134394024,1,0.874482862,0.907219735,0,0,0
ENSG00000138769,CDKL2,0.014984117,1,0.696551645,-0.52169777,-0.191648236,0.084513713,0.874541987,2.05E-23,0,0,1
ENSG00000121440,PDZRN3,0.311440429,3.26E-06,0.565123848,-0.823361022,-0.185562111,0.001217039,0.874599401,0.045508131,1,1,0
ENSG00000138686,BBS7,-0.06336177,1,0.872557106,-0.19667854,-0.05118323,1,0.874831512,1,0,0,0
ENSG00000204147,ASAH2B,-0.182374316,0.494104939,0.753855452,-0.407640174,-0.137038112,0.449532426,0.874865944,2.40E-15,0,0,1
ENSG00000130529,TRPM4,0.01989956,1,0.883584895,-0.178559339,-0.033922203,1,0.875053167,0.305092784,0,0,0
ENSG00000040608,RTN4R,-0.009061483,1,0.545200908,-0.875140131,-0.275583943,0.000624392,0.87586506,0.296042992,0,1,0
ENSG00000042317,SPATA7,-0.215713235,0.00097031,0.811124986,-0.302003859,-0.06389076,1,0.875898475,0.822612873,1,0,0
ENSG00000171861,MRM3,-0.005449025,1,0.682321827,-0.551475727,-0.070961343,0.059205104,0.875913646,0.082464431,0,0,0
ENSG00000128918,ALDH1A2,0.267656258,0.026618584,0.835390926,-0.259476622,-0.087103168,1,0.876088676,0.233779674,0,0,0
ENSG00000152439,ZNF773,0.05365857,1,0.574009368,-0.800853811,-0.116698298,0.00182643,0.876156026,0.295872318,0,1,0
ENSG00000213672,NCKIPSD,-0.104055926,0.446049374,0.908138196,-0.139016238,-0.026336146,1,0.876622414,1,0,0,0
ENSG00000260349,AC087190.1,-0.033902022,1,0.752740561,-0.409775383,-0.127915957,0.991443364,0.877239508,1,0,0,0
ENSG00000261737,AL049597.2,-0.250867698,0.000116309,1.104982041,0.144022922,0.031911106,1,0.877327455,1,1,0,0
ENSG00000260526,AC109347.1,-0.183198111,0.001290603,0.967933457,-0.047020225,-0.00870165,1,0.877756704,0.631599908,1,0,0
ENSG00000258789,AL162171.1,-0.058082666,1,0.828952612,-0.270638464,-0.076732972,1,0.877901456,1,0,0,0
ENSG00000175906,ARL4D,-0.181283193,0.861859199,0.682294859,-0.55153275,-0.202165074,0.099082749,0.877906658,1,0,0,0
ENSG00000138792,ENPEP,0.080739027,1,0.788056432,-0.343629151,-0.155827887,0.894626778,0.878012501,0.552050742,0,0,0
ENSG00000087494,PTHLH,-0.266503378,0.216263025,0.683203692,-0.549612323,-0.23070173,0.095447164,0.878016623,0.22246846,0,0,0
ENSG00000166888,STAT6,0.156332456,0.005404143,0.694466235,-0.526023542,-0.088012487,0.09511268,0.879040747,0.71753609,0,0,0
ENSG00000172264,MACROD2,-0.119418918,1,0.825613325,-0.27646184,-0.087881897,1,0.879395491,1,0,0,0
ENSG00000162434,JAK1,0.17487359,2.48E-05,0.583732863,-0.776619803,-0.106532114,0.003322545,0.879547806,0.302520092,1,1,0
ENSG00000123975,CKS2,0.229376344,0.310874887,0.782565275,-0.353717001,-0.137428092,0.862338384,0.87968553,0.000759135,0,0,1
ENSG00000173013,CCDC96,-0.07725441,1,0.733442234,-0.44724475,-0.103810902,0.287292627,0.880001827,0.805161848,0,0,0
ENSG00000154229,PRKCA,0.226671711,0.000550918,0.670362003,-0.576987716,-0.120720435,0.088914552,0.880302942,0.150619725,1,0,0
ENSG00000173114,LRRN3,0.137765081,1,0.602569404,-0.730800675,-0.209820412,0.007250592,0.880303723,3.26E-15,0,0,1
ENSG00000277687,AL139407.1,-0.058867831,1,0.843490647,-0.245556024,-0.115307809,1,0.880481923,1,0,0,0
ENSG00000171714,ANO5,0.059384558,1,0.610748673,-0.71134927,-0.211823737,0.007020852,0.880503348,8.48E-28,0,0,1
ENSG00000145725,PPIP5K2,-0.078187419,0.742157386,0.689873391,-0.535596479,-0.082237099,0.105899885,0.880553461,1,0,0,0
ENSG00000140694,PARN,-0.104339323,0.048441526,0.731803581,-0.450471619,-0.061812744,0.323750468,0.880744486,1,0,0,0
ENSG00000153395,LPCAT1,0.088282999,0.211269598,0.48391916,-1.047162033,-0.133695787,4.47E-05,0.881159962,0.295075989,0,1,0
ENSG00000181852,RNF41,-0.003672091,1,0.827147803,-0.273782947,-0.051251077,1,0.881579832,1,0,0,0
ENSG00000089723,OTUB2,-0.03386276,1,0.702419195,-0.509595825,-0.158205778,0.16395089,0.88168621,1,0,0,0
ENSG00000177311,ZBTB38,0.259989376,1.07E-07,0.797455136,-0.326524738,-0.057188607,1,0.882017355,0.486194237,1,0,0
ENSG00000237732,AC010980.1,-0.036944744,1,0.64061148,-0.642478442,-0.240871028,0.016958304,0.882432899,0.268168121,0,0,0
ENSG00000103415,HMOX2,-0.092544613,0.526403513,0.812222293,-0.30005347,-0.051772061,1,0.882534626,0.354808577,0,0,0
ENSG00000128578,STRIP2,-0.103554448,1,0.549415543,-0.864030369,-0.234499945,0.000921283,0.882593343,0.585028419,0,1,0
ENSG00000075975,MKRN2,0.061951559,0.541186519,0.70533724,-0.503614882,-0.057449998,0.147977208,0.883070776,1,0,0,0
ENSG00000114405,C3orf14,-0.074669918,1,0.859958032,-0.217661841,-0.047786855,1,0.883481886,0.040399536,0,0,0
ENSG00000164187,LMBRD2,-0.082214362,1,0.83849775,-0.254121182,-0.057791873,1,0.883837656,1,0,0,0
