ZNF266,GIPR,WDR45,PGBD2,MRPL47,RTN1,DEPDC4,RIMKLB,CACYBP,PRPF4,EEF2KMT,AC011477.1,SF3A3,LINC00923,AC145124.1,ABCD3,TAPBPL,FHOD1,HTRA2,TUBB,GPX3,SIAH2,AL356488.2,TMEM63C,MUC4,MAPT,CFAP20,ATP1A1,ZNF788,ZNF605,CASC2,AL133230.1,NISCH,CTXND1,PREB,CNBD2,EAPP,RAB5C,C2orf16,ZNF718,PLK3,PAX8,ZNF350.AS1,STRA6,HIST1H1E,ACOT7,TRIM2,TST,NLE1,ADAMTS15,COPS2,RNF26,RET,RRS1,SRCAP,SPRY4,AC127070.4,PDE1B,EBAG9,AC011503.2,label
0.701990259,-0.208095696,1.468454742,-0.983579163,0.621371083,2.862909801,-2.745924747,1.416349319,2.279099284,0.238878456,-1.438767707,-2.79037651,0.935316918,-2.991047205,-2.991047205,1.587094308,-0.775473489,-0.261018097,0.665366448,2.768380193,1.207824192,0.269183805,-2.192539509,0.659611036,-3.396512313,3.349703948,0.658166993,2.643345494,-0.837993846,1.450950243,-0.434681591,-3.801977421,2.623904056,1.136982836,1.113431023,-2.79037651,0.624365097,2.134238651,-2.623322425,-0.434681591,-0.991069835,-1.359630386,-3.048205619,-2.703365133,-2.88568669,1.094929107,3.356828362,0.816849091,-0.191059509,-3.108830241,1.612454924,0.163586351,-2.355058438,0.238878456,2.194474667,0.567470431,-2.052777567,0.933123934,0.500397054,-2.991047205,control
0.641624881,-1.709750376,0.995872639,-0.876841253,0.568914533,4.471000057,-2.91372318,1.252237073,2.572204762,0.566117329,-1.497575856,-3.078026232,1.269020684,-2.721351288,-2.626041108,1.200126876,-1.063123211,-0.341805154,0.640758705,3.380927626,0.759888802,0.559559928,-3.702180541,1.295932228,-2.799312829,4.0329031,1.118638515,3.996332481,-1.737401907,0.986104552,-0.488652322,-3.365708304,2.892415301,0.492511995,0.981800826,-3.414498468,0.970025047,1.949606639,-2.06642532,-0.808111921,-1.353984936,-5.311618453,-2.384879051,-1.899371235,-2.626041108,2.477145744,3.599372041,-0.351107546,0.487474201,-3.232176911,1.670006674,0.834710804,-0.219915336,0.063659955,1.903131209,0.23225606,-2.498207736,2.181141848,0.747504742,-2.746669096,control
0.120157399,-0.470201378,1.261864328,-1.143675793,0.512695273,3.654633848,-3.184896122,1.257755135,2.192001345,0.351705897,-1.36844404,-2.746641191,1.033139913,-3.290256637,-1.863140282,1.311574647,-0.751282766,-0.102986152,0.603828667,2.809563934,0.486328397,0.249091083,-2.96175257,0.912776231,-3.136105958,3.802317079,0.737077215,3.376134544,-1.210815096,1.241147398,-0.867422416,-2.884791529,2.740295067,1.143861584,1.085500384,-2.684120834,0.775917048,1.937280547,-2.746641191,-0.399884879,-0.912770236,-4.794334034,-2.137577127,-4.101186854,-3.002574565,1.616662878,3.582331922,0.492669573,0.288621922,-3.615679038,1.460936046,0.459247439,-1.015842421,0.073200416,2.147097771,0.654556191,-2.155276704,1.684559559,0.402780827,-2.848423885,control
0.588215387,-1.469196279,1.129748722,-0.903048789,0.75219866,4.377481106,-2.522958001,1.495319857,2.53244937,0.379041795,-1.332230424,-3.025049945,1.208426241,-3.762648888,-4.081102619,1.406284318,-0.679905237,-0.411151175,0.760127343,3.372241964,0.65619172,0.57047394,-3.025049945,0.81206209,-4.7742498,3.740991488,1.048056177,3.916182158,-1.829810821,1.072911258,-0.446811355,-3.675637511,2.563500585,0.814869767,1.092218257,-2.98249033,0.980700962,2.051481644,-2.248521155,-0.41434097,-1.262704361,-2.759346779,-2.726556956,-3.025049945,-3.164811887,2.411326592,3.687060634,0.093284651,0.264324863,-3.216105182,1.764251753,0.536490087,-0.244342098,0.119851678,1.591361172,0.379041795,-2.793248331,1.907232035,0.897353777,-3.116021723,control
0.154808166,-0.43198149,1.129697117,-1.043362716,0.993878472,4.337600452,-2.894714282,1.186385053,2.661707276,0.46894518,-1.54869382,-3.536568168,1.155696725,-2.748110808,-2.794630823,1.145563059,-0.926498375,-0.418618262,0.788888115,3.671958148,0.970989189,0.575943698,-3.354246611,1.183714825,-3.536568168,3.896625447,1.145563059,4.031656129,-2.032490771,1.189048171,-0.396735551,-3.75971172,2.573567909,0.416596781,1.09036351,-3.005939917,1.113575383,2.052551398,-2.201567101,-0.835206955,-0.890393371,-1.831820076,-3.066564539,-1.96795225,-3.200095932,2.700779417,3.682927448,0.184294332,0.424245001,-3.005939917,1.918752947,0.72892465,-0.204363658,0.254416509,1.752708454,0.342931645,-2.661099431,2.308713869,0.873802939,-2.506948751,control
0.671365757,-1.414953916,1.196558358,-1.408837689,0.798498198,4.394238153,-2.724514483,1.080631706,2.658624365,0.603623328,-1.414953916,-3.736115395,1.393043402,-3.943754759,-3.618332359,1.38710426,-0.791676415,-0.794971311,0.674407585,3.503637841,1.374365234,0.781588766,-4.562793968,1.241480045,-4.562793968,3.865880217,1.207756683,4.45652425,-1.883731304,0.643564739,-0.600621179,-4.31147954,2.823588366,0.259789095,1.095692232,-3.373209901,1.211757578,1.980501038,-2.232037998,-1.261680045,-1.036433443,-1.028065194,-2.557460398,-3.869646787,-4.206119024,2.546968775,3.584783768,0.301438333,0.379868343,-3.869646787,1.982966117,0.995687442,0.297018437,0.193256249,1.736155279,0.095239708,-4.31147954,2.314207509,0.758821311,-2.982343592,control
0.686760168,-0.402549728,1.280500002,-0.977913872,0.679726142,2.17461109,-3.426452878,1.723530194,1.676023382,0.513741004,-1.329311759,-2.281320574,1.167222928,-3.762925115,-1.788844089,1.814537993,-0.316117222,-0.474523227,0.55189277,2.346322468,1.616050155,-0.054243033,-2.194309197,0.417597144,-2.887456377,3.289622909,0.527534326,2.541889252,-1.123867785,1.332051328,-0.146616353,-3.292921485,2.234024363,0.822042364,1.104609336,-2.281320574,0.488423196,2.397015582,-2.974467754,-0.941546228,-0.681015145,-2.194309197,-2.376630754,-3.762925115,-3.292921485,0.663118405,3.369093089,1.242362573,0.021264519,-2.153487202,1.473516848,0.55189277,-1.501162016,0.116574699,2.210375462,1.022898571,-2.599774305,0.784615958,0.35448472,-2.040158517,control
0.277432434,-2.769887208,1.201513968,-1.3617738,0.665048313,4.164681818,-2.712728794,1.659878618,2.463263989,0.560214252,-1.333403103,-3.463034389,1.255989555,-3.038151195,-3.077371908,1.354872443,-0.385451089,-0.169378549,0.709541286,3.425717943,1.098859814,0.471095392,-4.216806191,0.984449462,-5.603100552,3.78186517,1.018970657,3.781319169,-1.542657542,0.901187621,-0.195928781,-3.89835246,2.776323709,1.246495812,1.12133267,-2.83051183,0.765086634,2.210288878,-2.307263686,-1.172283754,-0.920969325,-3.351808754,-2.740899671,-2.307263686,-3.20520528,2.374867541,3.303563857,0.404483377,0.414275377,-3.000410867,1.556580079,0.704086727,-0.446922953,0.183796829,1.718749161,0.909387444,-2.740899671,2.035097692,0.744288657,-2.862260528,control
0.159910728,-1.903581512,1.179373087,-1.173162937,0.728216257,4.380269216,-2.776521803,1.298444284,2.59086924,0.568586112,-1.353048439,-3.439816021,1.189185575,-3.014932827,-3.382657607,1.519732356,-0.536457067,-0.348773567,0.702384563,3.459551236,0.991000778,0.523794354,-4.075804787,1.087710538,-3.500440642,3.821656893,1.047497598,4.00597942,-1.275817091,1.053436249,-0.620540184,-4.075804787,2.759021312,0.53931573,1.137317733,-2.905733535,0.907801834,2.112459336,-2.559457298,-0.58266991,-0.767697829,-1.657908848,-3.181986911,-2.609467718,-3.633972035,2.386184087,3.580742596,0.372061605,0.231258809,-2.807293462,1.775439379,0.688266681,-0.101328767,0.049535875,1.821654284,0.304831993,-3.137535149,2.138581064,0.694879837,-3.633972035,control
0.534455819,-2.920808784,1.151062922,-1.348412143,0.424299131,4.306721667,-3.28182213,1.440551214,2.476256373,0.380624067,-1.542119022,-3.326273892,1.217987541,-3.050020516,-2.546115335,1.288396478,-1.104110366,-0.693731244,0.638858939,3.048596045,1.458562814,0.732600491,-3.644727623,1.148476937,-3.421584072,3.872453496,1.016350195,4.177817261,-1.663726154,0.830476236,-0.59427045,-2.983329141,3.056234087,0.841799783,1.021655247,-3.12147948,0.903872211,1.99828699,-2.060607519,-0.747435423,-1.246832351,-1.917506675,-2.322971783,-3.526944588,-3.016118964,2.330671056,3.322534005,-0.057742477,0.300488349,-2.610653856,1.512530084,0.744305657,-0.22700094,0.0854737,1.97635236,0.306516095,-2.951580443,2.233183213,0.631938496,-3.709266144,control
0.388089731,-0.136221574,1.062515616,-0.61198589,0.485224857,3.755918383,-3.039734126,1.493888909,2.874797951,0.257864855,-2.058904873,-2.948762347,0.964129845,-2.99321411,-2.192436265,1.356477144,-1.015352361,-0.22347034,0.591566658,2.975725927,0.745537174,0.765869603,-1.689807409,1.001644901,-3.311667841,3.811148413,0.676158128,3.35870233,-1.047303961,1.517145771,-0.8478146,-2.234108962,2.879927483,0.458215397,0.894888712,-2.865380738,0.541135805,1.608769185,-3.139817584,-0.30660424,-1.142614141,-1.330666372,-2.948762347,-2.473338651,-2.716960733,1.726501553,3.630549249,-0.445901894,-0.02747255,-3.376206362,1.871869788,0.353495086,-0.978311089,0.179141699,2.466564809,0.300937836,-1.653439764,1.602823592,0.602852045,-3.311667841,AD
0.462314356,-1.968696526,1.13517019,-1.105650309,0.596252831,4.479078793,-2.929158476,1.406232929,2.723217511,0.580941528,-1.372713094,-3.472773923,1.271191555,-2.601945565,-2.086479562,1.224671539,-0.925066372,-0.474267722,0.679140491,3.492621136,0.55356934,0.653464003,-1.830546188,1.743368836,-3.144269856,4.20678567,1.05922802,4.264139492,-1.49561123,0.917551515,-0.499514505,-3.067308815,3.281765425,0.051951278,1.121784603,-3.590556958,0.970530715,1.985628859,-1.908798384,-0.306361667,-1.100455492,-0.582402165,-3.105049143,-2.779626742,-2.374161634,2.555638457,3.642763072,0.115363962,0.36787242,-3.472773923,1.852401731,0.906471069,0.102999044,0.338814685,2.255339762,0.130608159,-2.807797619,2.399500349,0.715195899,-3.272103227,AD
0.780107545,-1.541679755,0.973379933,-1.952259964,0.506671199,4.102504356,-3.035604781,2.00576544,2.351597207,0.425860653,-1.732198079,-3.929422657,1.003451276,-2.69266003,-2.515729321,1.596472858,-0.605186316,-0.650183682,0.380630478,3.300013464,1.239797914,0.452603978,-1.594047741,1.035750263,-2.907771409,3.834684608,0.822249988,3.909052091,-1.732198079,0.880047993,-0.318504744,-2.137663188,2.727446674,0.747551261,0.737156157,-3.130914961,0.748584853,1.873031345,-1.878151992,-0.756009206,-0.569819172,-1.660739115,-2.463085588,-3.641740584,-1.878151992,1.822444266,3.67922749,0.109722356,0.04713887,-2.759351404,1.697798697,0.613872126,-0.484740163,-0.495435452,2.083205247,0.533927916,-2.319984744,1.943008073,0.624454235,-2.759351404,AD
0.744952542,-1.568682388,0.885452604,-0.765639536,0.436068262,3.677437501,-2.729815033,1.713974096,2.179989494,0.36415568,-1.463321872,-2.867965372,1.047754496,-2.698066335,-3.072759784,1.551767297,-0.691531564,-0.618624793,0.45360074,3.041927522,-0.189992626,0.16947739,-2.086264794,0.832879251,-3.27343048,3.615991093,0.787012531,3.13829656,-1.481671011,1.076130354,-0.404900464,-2.944926413,2.438650798,0.794646156,0.871466362,-3.028308022,0.757855946,1.864326822,-1.929695733,-0.674864512,-1.033903523,-0.993318243,-2.796506408,-2.156469052,-2.474922784,1.637589083,3.97337308,0.223077082,-0.011069543,-2.9057057,1.733122419,0.407080725,-1.139921717,-0.147645078,2.096949117,0.338987808,-2.231976605,1.608529338,0.619522963,-2.9057057,AD
0.481254721,-0.990032853,1.208982235,-0.822151981,0.535321942,3.175214345,-3.080285311,1.852936666,2.246957479,0.494743583,-1.561819177,-3.382566183,0.996514942,-3.382566183,-3.382566183,1.633154199,-0.958284155,-0.00517945,0.640682458,2.98874396,2.074011056,0.650111548,-2.409117037,0.806196896,-2.208446342,3.322928903,0.348076,3.222492913,-0.863921393,1.108710452,-0.522047388,-2.919942661,2.656146724,0.870958408,1.159476251,-3.171257089,0.508052914,2.007042604,-1.925320086,-0.463206888,-0.50535251,-0.714521316,-2.552217881,-1.672484745,-2.660431465,1.22142684,3.096846639,0.318009311,-0.135846332,-2.072644801,1.645947551,0.579926248,-1.325430399,0.026443739,2.280802711,0.782730115,-2.409117037,1.353632266,0.442231519,-3.730872877,AD
0.310812583,-0.279755725,1.041814397,-0.720660403,0.527764164,3.239946602,-2.666570552,1.465439513,2.581887897,0.326126818,-1.359057069,-2.552160201,1.131978303,-2.944202289,-2.904981576,1.431303129,-0.388526568,-0.217657505,0.803889025,2.778859801,0.220428521,0.596177157,-1.819272692,0.606563863,-3.118555676,3.672398228,0.802002232,2.956899818,-1.039114134,1.357156443,-0.774006384,-2.666570552,2.588712779,0.760550514,1.247268984,-2.944202289,0.64926698,2.007956076,-2.607730052,-0.637625175,-0.835201945,-2.47419866,-2.579559175,-3.272706356,-3.07203566,1.284673166,3.690168222,0.448962921,0.025186009,-3.678171464,1.625547952,0.48849376,-1.280276191,0.18080232,2.392951102,0.603113601,-1.84559,1.349539431,0.420331108,-3.118555676,AD
0.45932615,-1.600910412,1.032697313,-1.247501666,0.505342387,3.908609935,-3.17826001,1.841804374,2.310677716,0.408178639,-1.568822098,-3.289485645,1.101325819,-2.567350928,-2.115365804,1.500942957,-0.675961618,-0.761406823,0.694036891,3.146664723,0.338769187,0.470345545,-2.656963086,1.296681594,-2.903823164,3.861354211,0.740058924,3.781688159,-1.517528803,1.038923014,-0.546749886,-2.459137343,2.6923741,0.497374217,0.885806193,-2.864602451,0.784055789,1.90379795,-2.190873356,-0.775591458,-0.952214994,-0.667377874,-3.17826001,-6.122698989,-2.826862123,1.842151898,3.660032362,0.21942243,0.174410331,-2.385029371,1.606156835,0.808772816,-0.133737572,-0.148889377,2.186239263,0.279218208,-2.079647721,2.042948936,0.604732736,-2.944645159,AD
0.738881816,0.018739131,1.115137806,-1.099974337,0.611671921,4.030314775,-3.549964721,1.464193771,2.469486862,0.473283919,-1.788058215,-3.492806307,1.091026741,-2.772260153,-2.37584488,1.155848991,-1.007899658,-0.666150364,0.518559141,3.107819764,0.58190228,0.591300846,-1.691830183,1.476235089,-2.394194019,3.887622644,0.866036992,4.337243865,-1.595686322,1.039195636,-0.784756106,-2.949190861,2.83423722,-0.162587895,0.881552113,-3.125081527,0.92201015,1.647882115,-2.37584488,-0.30324487,-1.259214086,-0.971532013,-3.438739086,-4.080592972,-2.949190861,2.021965622,3.652126912,-0.435143076,0.173600291,-2.856817541,1.729349698,0.774557419,0.367923404,0.159293895,2.55745112,0.250140368,-1.894541696,2.20447359,0.580957547,-2.981980684,AD
0.282716566,-0.384646498,1.315130582,-1.010985009,0.330084254,3.612252272,-3.362360266,1.251344823,2.442559534,0.286440965,-1.710958154,-3.603522323,0.973996332,-2.956895158,-2.743321057,1.165620281,-0.487988849,0.004935564,0.619988056,2.945738176,1.264012128,0.896287348,-2.194755106,1.470514483,-2.475057071,3.933762404,0.747341952,3.177432109,-1.173103858,1.422150849,-0.977537075,-3.293367394,3.055305288,0.53816836,1.194519631,-2.782541771,0.265782953,2.049923338,-2.743321057,-0.576467578,-1.165135689,-1.386297079,-2.504910034,-2.417898657,-2.535681693,1.981681345,2.878472372,0.159789726,0.263883617,-2.446069534,1.293638821,0.707886745,-0.693149898,0.134147296,2.431088788,0.49082224,-2.050173877,2.1800231,0.393844003,-3.168204251,AD
0.525287793,-1.130215486,1.194270871,-1.054578072,0.430932137,3.369832251,-3.127418929,1.707609059,2.136906137,0.282512132,-1.427467009,-2.739653398,0.980863141,-3.769272816,-2.637870704,1.454321005,-0.734319829,-0.429950838,0.763326678,2.904404347,0.760095657,0.234417378,-3.673962636,1.046158296,-4.280098439,3.463749296,0.51844314,3.059872063,-1.34447009,1.496004697,-0.763590211,-3.363807708,2.450521809,1.010690661,1.075701363,-2.287668275,0.62270415,2.020993119,-2.408296262,-0.682786179,-0.918566314,-1.309683974,-2.33418829,-2.545497384,-3.363807708,1.444031177,3.129038005,0.447289379,0.057192301,-2.936363693,1.499100675,0.545545069,-0.748847929,0.20853793,1.940160331,1.085098456,-2.606122006,1.689461272,0.534792278,-2.776021043,AD
0.597707424,-0.612225842,1.210744364,-1.660496376,0.177959274,3.664213802,-2.993948256,1.795991469,2.06808817,0.343494611,-1.496428259,-3.475786343,0.947062287,-2.964960719,-2.550016867,1.112092346,-0.748867657,-0.406626601,0.670367254,3.020198276,0.780839026,0.444771565,-2.377174054,1.387342814,-2.49495709,3.877844526,0.677874797,3.422207159,-1.384510343,0.874798766,-0.572273791,-2.243642661,2.847206266,0.701527045,0.993400467,-2.759108665,0.516718834,2.166120728,-3.15301295,-0.951964277,-0.521372218,-1.321811749,-2.512975595,-2.993948256,-2.300801075,1.815122698,3.186616293,0.67487854,0.067241234,-2.882722621,1.254967066,0.688291558,-0.967349195,-0.153838333,2.170333389,0.793578051,-2.077657524,1.7846808,0.265278865,-2.670161179,AD
0.199240594,-1.077187289,1.282138661,-1.426457839,0.444082508,3.288815696,-3.591421554,1.620403781,1.979917371,0.298939954,-1.180622877,-3.094984668,1.022283534,-3.340107126,-1.836029729,1.747146215,-0.66213438,-0.112381686,0.645785728,2.976355349,1.570912436,0.296015976,-3.052425054,0.679274398,-2.187427616,3.415920461,0.539163093,3.250575412,-1.100580169,0.832569279,-0.595689281,-2.934642018,2.571141087,1.205548932,1.157848976,-3.185956446,0.553978179,2.148141658,-2.704118359,-0.428360509,-0.264332145,-1.253745141,-2.025786265,-2.298653251,-3.286039905,1.239745252,2.875056374,0.717458185,-0.05253477,-2.338658586,1.209667797,0.480044226,-1.077187289,-0.025921121,2.117348462,0.746802458,-2.087344158,1.373419085,0.401522893,-3.23474661,AD
0.403730809,-0.814802146,1.212175826,-1.043516743,0.749173392,4.15624496,-3.139860095,1.192665896,2.685066763,0.507249946,-1.548771321,-3.012026724,1.1555683,-3.012026724,-1.776555252,1.288789856,-0.912782555,-0.28548194,0.618163734,3.440526835,0.834710815,0.65868876,-3.286463569,1.177021774,-3.186380111,3.873891861,0.936135328,4.038789398,-1.836453394,1.15494853,-0.810367549,-3.522852347,2.770073896,0.711254157,1.139328093,-3.340530791,0.902393406,1.943236795,-2.27965883,-0.883795018,-0.746105615,-1.576942198,-2.223569363,-3.286463569,-2.935065682,2.242756641,3.580524538,-0.358784759,0.273385625,-3.012026724,1.836246491,0.807880993,-0.16944563,0.332952978,2.136397553,0.64742392,-2.517330482,2.111460952,0.645362063,-3.340530791,AD
0.55135798,-2.261564813,1.172422392,-1.671071786,0.561554718,4.255674043,-2.930614442,1.555879453,2.376237827,0.612413136,-1.509228761,-4.18337741,1.267661044,-2.607841049,-1.816253796,1.311054835,-0.869191405,-0.206815883,0.639588721,3.542173354,0.514068052,0.568774966,-2.679300013,1.572364804,-2.146495483,3.985061765,1.115772943,3.948790353,-2.419788818,0.542534394,-0.422177294,-3.33607955,2.852331233,0.394764104,0.872868395,-2.797083049,1.10741169,2.160795893,-1.932085611,-1.48650051,-0.581509333,-1.084787751,-2.541149675,-2.541149675,-2.190947245,2.358614128,3.449023717,0.441595403,0.622008823,-3.577241606,1.495087257,1.015119621,0.120687683,0.016327668,2.072052683,-0.100206148,-2.573939498,2.210492012,0.757073827,-2.573939498,AD
0.411957466,-0.119434435,1.072123966,-1.101707732,0.296081009,3.490195647,-3.036123502,2.000309485,2.178594841,0.417033619,-1.501409135,-2.996902788,1.025008926,-2.821012122,-3.259267053,1.386565115,-0.585118403,-0.261037899,0.48905986,3.012477237,0.272958591,0.413228922,-2.323173694,1.105104647,-2.644081414,3.737277189,0.58018526,3.399129028,-1.313356904,1.245530159,-0.795413812,-2.404851725,2.766115712,0.108028777,0.9409379,-3.210476889,0.490237023,1.85482695,-2.363179028,-0.843353275,-0.434916396,-3.615941997,-2.517329708,-3.690049969,-3.259267053,1.550882714,3.46822455,0.104574542,-0.110813692,-2.853801945,1.575028756,0.506573442,-1.007975254,-0.005024084,2.373377394,0.459171204,-1.591560232,1.526139183,0.433355388,-2.922794816,AD
0.266982758,-0.233053159,1.157500412,-0.950892952,0.426612903,3.621289058,-3.476621596,1.387541794,2.400763984,0.389357471,-1.405023232,-2.66569138,0.97189478,-2.917005808,-2.171672874,1.377847099,-0.607303247,-0.235495162,0.529574579,2.732471322,0.766502102,0.472215383,-2.188767308,1.188584803,-2.138336454,3.71762755,0.576249718,3.308188911,-0.851047617,1.444271323,-0.793889203,-2.560330864,2.85098031,0.779877246,0.996444749,-3.541160117,0.516981396,1.857605721,-2.442547828,-0.650788359,-1.028854493,-1.180306116,-2.5115407,-2.154865756,-2.917005808,1.652907228,3.34407685,0.112092159,0.057064969,-2.848012937,1.602839889,0.571897154,-0.692382257,-0.155640548,2.295014212,0.130912219,-2.059555576,1.809433394,0.398478055,-3.610152989,AD
0.642904797,-0.448176525,1.362165905,-1.443037309,0.662156729,3.178519617,-2.316768426,1.475907821,2.005154284,0.284376857,-1.190757164,-3.415380715,1.105048242,-3.790074165,-2.337821836,1.476846348,-0.313038706,-0.131185424,0.58167254,2.75788442,1.060534635,-0.074287257,-2.969093612,0.713767769,-2.929872899,3.292550732,0.603252025,3.208103335,-1.151016835,0.996659715,-0.44496625,-4.396209968,2.375152686,1.276540397,1.018407854,-2.892132571,0.730725782,1.964804615,-2.499089983,-1.443037309,-0.528487222,-2.144918169,-1.677109931,-3.354756093,-3.415380715,1.319171642,3.306722467,0.875934524,0.083018995,-2.969093612,1.485253684,0.480258811,-1.282694659,0.056197463,2.19317491,0.79952081,-2.753982233,1.238579635,0.50287284,-2.403779803,AD
0.732663837,0.624064078,1.325864326,-0.439257127,0.708464866,2.370185998,-3.738455341,1.995474171,2.257996748,0.351333405,-1.152743992,-2.958296783,1.201887537,-3.303137269,-2.147366567,1.700019147,0.13274567,0.231836573,0.691278621,2.548727087,0.778380279,0.440118956,-2.447471159,0.332899703,-4.526912701,3.268651527,0.310955249,3.103354367,-0.97156464,1.617272933,-0.676765099,-2.840513748,2.306334526,1.088402792,1.27278583,-3.000856398,0.529333104,2.039759729,-3.303137269,-0.729178842,-0.244706402,-2.05881317,-2.447471159,-4.750056252,-3.091828176,0.525504127,3.329794092,0.188008349,-0.368029618,-2.769054784,1.678452816,0.25724014,-1.887855371,0.307780643,2.421984521,1.171522167,-2.042006051,0.614750855,0.487714614,-3.091828176,AD
0.435494319,-0.065446546,1.028296591,-1.050535008,0.659961497,3.178610466,-2.762627075,1.339345974,2.407242481,0.595305391,-1.389938366,-3.238050771,1.210211313,-3.377812714,-2.403253074,1.371890623,-0.892906064,-0.218686893,0.624964655,3.04332163,1.515164537,0.557926818,-2.907809084,0.78885251,-3.32902255,3.550823043,0.537205801,3.651673354,-1.369598681,1.171316081,-0.872286777,-2.262671123,2.607256426,-0.045608204,1.188616644,-3.429106008,0.652881821,1.954664504,-1.267599513,-0.428124379,-0.179139596,-1.085277957,-3.429106008,-3.540331643,-2.635875369,1.201013497,3.388379001,0.025049947,-0.026155778,-3.041340477,1.837123044,0.471270492,-1.045668818,0.094153739,2.350337117,-0.045608204,-2.313101977,1.328107375,0.390339921,-3.32902255,AD
0.742755118,-1.796551809,1.202970741,-1.103404628,0.386508226,3.472805943,-2.947123836,1.638251722,1.900521829,0.468633697,-1.386876168,-3.601050304,1.185800208,-3.332786317,-3.121477224,1.589339152,-0.192190049,-0.394558538,0.574519698,2.962913712,1.100827686,0.250732621,-3.332786317,1.10222336,-4.08655812,3.723135385,0.713356143,3.318101328,-1.395315037,0.979984806,-0.549228564,-3.170267388,2.652778508,0.664874573,1.125656548,-2.732012457,0.667032071,2.208477228,-2.195707748,-1.403825726,-0.468906175,-1.395315037,-2.6694921,-2.359337172,-3.074957208,1.776362576,3.506123138,0.794348068,0.167279967,-2.502438015,1.546444173,0.792448732,-0.842989682,-0.274355449,2.030161478,0.587438257,-2.359337172,1.66124124,0.469946894,-2.639639137,AD
0.135642787,-0.351242629,1.133939733,-0.829162816,0.669117463,2.958829353,-2.937931973,1.717840793,2.122551127,0.282846802,-1.428577519,-2.581257029,1.110119305,-3.27440421,-1.575735163,1.833559428,-0.402724585,-0.553108782,0.610590123,2.706504824,0.460085756,0.240121857,-2.80440058,0.390865379,-2.80440058,3.555533662,0.632271189,2.910843734,-1.055200726,1.495715283,-0.245882113,-3.209865688,2.316582771,0.836469655,1.098413486,-2.581257029,0.640281913,2.10457106,-2.581257029,-0.322972195,-0.553108782,-1.505117596,-3.092082653,-2.986722137,-4.373016498,1.072858433,3.831819341,0.614691291,-0.016307672,-3.584559138,1.712848724,0.404424909,-1.855320026,-0.096350379,2.184897576,0.477450044,-2.175791921,0.966442812,0.549879882,-2.937931973,AD
0.097997821,-1.956125912,0.814377304,-1.224826966,0.805289509,4.175245494,-2.412884315,1.482153144,2.552778082,0.554376285,-1.458723309,-3.320441367,1.202763976,-2.99019968,-2.312800856,1.56794441,-0.589467526,-0.320370691,0.500609861,3.345242351,0.70568642,0.266694212,-2.36159102,1.017133505,-3.747885381,3.7784372,0.870530031,3.83858003,-1.458723309,1.031798179,-0.542432577,-2.900587521,2.572523136,0.087976263,0.888137268,-3.320441367,0.852607215,1.963865263,-1.783106748,-1.07144052,-0.598002428,-1.558095783,-2.485643669,-2.605787981,-2.395492572,1.974827881,3.580333081,-0.294728261,0.058777108,-2.929575058,1.898738679,0.456807238,-0.366890707,0.109329387,1.755275779,0.303319688,-2.99019968,1.892128646,0.718788727,-3.411413145,AD
0.160909879,-2.369933866,1.082898632,-1.254372019,0.484175761,3.46082007,-3.548588862,1.53591628,2.109731238,0.303330219,-1.469147321,-3.26090679,0.814509763,-2.988973074,-2.567759609,1.220682334,-0.528163976,-0.252751996,0.485651776,2.633323853,0.831352266,0.095554698,-1.859108242,1.200681668,-1.93915095,3.606547192,0.454188506,3.458106365,-1.34214763,1.197067641,-0.326385247,-3.26090679,2.738184847,0.981318839,0.918276652,-2.737658646,0.52186138,2.06969624,-2.082251793,-0.438784132,-0.745228481,-1.323965311,-2.855441682,-5.340348332,-2.898001296,1.535400151,3.03482036,0.214547362,-0.037043423,-2.395909352,1.329149758,0.301558739,-0.225353022,-0.039534085,2.29881284,0.779949087,-1.890360786,1.815438214,0.487125615,-3.730910419,AD
0.558734416,-0.66755559,1.139648201,-1.621511825,0.537972424,4.022434858,-3.220899402,1.276128626,2.312490087,0.543783016,-1.341434352,-4.137190134,1.028309871,-3.508581474,-3.172109238,1.367124625,-0.943632117,-0.592614169,0.635610894,3.375632196,0.624983801,0.407433552,-3.326259917,1.029736405,-2.782644471,3.813003829,0.702063544,3.660255195,-1.684032182,0.943437532,-0.800531273,-2.782644471,2.538948297,-0.195608326,1.035422276,-2.958535137,0.825654497,2.088357905,-1.809912428,-0.564142495,-0.078904621,-1.282157742,-2.432442041,-4.019407098,-2.720124114,1.972890435,3.379175158,0.289152385,0.263412887,-2.884427165,1.686964614,0.642983228,-0.496319899,0.142942193,1.997833485,-0.083233632,-2.227647629,1.826067822,0.535638701,-2.503059609,AD
0.10828712,-2.534395592,0.964164305,-1.269598784,0.238193131,3.80234014,-2.720112737,1.754669797,2.174829173,0.4971291,-1.458641441,-3.433879205,1.206094903,-2.740732025,-2.923053581,1.342439237,-0.337171014,-0.444416545,0.509319418,3.057033993,0.842786914,0.189349999,-3.279728525,1.19354159,-3.210735654,3.698718182,0.888043505,3.699882191,-0.95245082,0.81936664,-0.446515181,-3.028414097,2.7418148,0.693926997,0.816400159,-2.923053581,0.764575091,2.133988086,-1.884545217,-1.086480096,-0.620468488,-1.706658257,-2.805270546,-3.115425474,-2.783291639,1.921330336,3.325424402,0.463030162,0.294821743,-2.407240416,1.51783141,0.551239355,-0.37165719,0.016108341,1.982776598,-0.156734472,-2.453049952,1.885873442,0.493032413,-3.115425474,AD
