CRH,SST,NPAS4,LINC01299,AP003393.1,HBA2,AL162511.1,AC020909.2,PNOC,KRT5,C7,FCGR3B,FMOD,SCARA5,STEAP4,SLPI,CD177,SERPINA5,S100A12,OGN,FOXG1,KCNK15,ARX,ZNF699,GP1BB,HRH1,AP002893.1,BUD13P1,LARS2,PELP1,SLC13A4,PRDM6,FAM20A,DSP,PHLDB2,GAS1,LTBP2,C2orf40,SLC47A1,ANKS6,CMTM3,DNM2,TRABD,TTC7A,AC068888.1,HDAC7,AL133243.2,NCF4,CATSPERG,PCDHA6,EFR3B,ARMT1,MTMR7,NDFIP1,UGCG,CALM1,SATB1,MOAP1,TRAPPC6B,label
-0.920659208446652,1.04782197524436,-3.48046716640777,-1.39272682191324,-1.91185124849393,-2.78731998584783,-2.60499842905387,-2.49963791339604,-1.18457106156452,-3.05302315158083,-2.06138298246489,-2.38185487773966,-2.6920098060435,-1.6138063890066,-2.27649436208183,-3.4159286452702,-2.75453016302483,-2.6920098060435,-3.35530402345376,-3.24407838834354,1.44919906515482,-1.04102289069653,0.5268660188247,-1.48803700171756,1.54560393581832,0.432888284254154,-0.968161542431656,-3.01046353716203,1.11868494725476,1.36947759102083,-2.75453016302483,-2.82122153752351,-1.47898716619765,-0.451945070030789,-0.915517808946234,-1.11961316528975,-1.01236763493615,-2.27649436208183,-1.25404343437929,0.37815506229326,-0.468205590902569,1.91980492266326,0.576521609270561,0.918908106600724,0.371097869983261,0.939176331837418,-1.68870769717972,-1.17123753069506,-1.76967675971338,-1.96900966233387,2.33783376169102,0.403156364498678,0.946373484055903,3.43492553970358,1.02008297045022,5.3259568974501,2.1898734210258,2.57491070644386,1.71802986485805,control
-1.45150182407649,0.666511992389589,-4.84152590514052,-0.903185591394997,-2.0083125610843,-2.27657654767898,-2.17893807811506,-2.41377766919246,-1.44032852347836,-2.11149679731953,-2.84909574045031,-2.6443013278043,-2.11149679731953,-2.11149679731953,-3.99422804475331,-4.33070028137453,-4.55384383268874,-3.86069665212879,-3.63755310081458,-2.84909574045031,1.45987132335407,-1.41834961675959,-0.0402408402261347,-1.0348634153702,0.412491202510941,0.160180758211438,-1.9698462802565,-2.53894081214647,0.755660723249865,1.37773800481787,-1.87969518326221,-2.8956157560852,-2.30255203408224,-0.984311136207365,-0.758354643516541,-1.04978906558687,-0.871233991588395,-2.41377766919246,-1.24879031157948,0.431473653423231,-0.94970560702989,1.86533643146223,-0.0680204043332102,0.724270826541781,0.599447761809043,0.698429595357895,-1.40753870065537,-2.30255203408224,-2.13347570403831,-0.991378303430458,2.38371293753019,0.886407029747968,1.38895554243797,3.82890326217458,1.31191575804419,5.57119600577011,2.7829303073553,3.18082436701634,2.08831697030563,control
-0.786484693589618,0.24098649505325,-1.31754222132719,-3.05946931680737,-1.62240263031406,-2.71116262253916,-3.75261649736732,-2.97942660913384,-1.52799294584298,-1.92003503361901,-2.06313587725968,-2.97942660913384,-2.11038876211023,-2.62660523451109,-1.94706370600693,-4.85122878603543,-4.29161299810001,-3.93493805416127,-5.54437596659537,-2.68217508566591,1.79288641497517,-1.07846784794079,0.0163056644201545,-1.14992681192293,0.791564416994343,0.309262263605206,-1.16234933192149,-1.88081432046573,0.625234765896082,1.61918364594052,-1.93345805395115,-2.01801544197921,-2.09438842076379,-0.990499074994832,-0.786484693589618,-0.929255449754113,-0.782202031797617,-2.54864369304138,-1.10762443223225,0.643888156487217,-1.21364262630904,1.7301035921785,0.192196330883819,0.423052002684368,-0.348645188822438,0.880493057310015,-1.74888677742318,-2.04786840512889,-1.48393295604895,-0.665369114977554,2.44144869982354,0.795983337132379,1.40115667672079,3.90949864634275,1.48559694511101,5.53155502273606,2.81288318690454,3.20820550255151,2.18557912086132,control
-5.87686866183639,-2.29334972338028,-4.77825637316828,-0.583563837111894,-2.78582620847807,-0.351415722704603,-0.783118461029624,-1.44605186299307,-4.08510919260833,-6.57001584239633,-0.872922355890927,-2.07020617206607,-1.78252409961429,-3.16881846073418,-3.10427993959661,-3.67964408450017,-3.79742712015655,0.15861277068837,-4.08510919260833,-1.43421740534607,0.630409050548625,-5.18372148127644,-1.4109605431818,-0.935226239227083,-2.11566854614282,-1.19473743471217,-6.57001584239633,-2.07020617206607,0.893920762072593,1.67641794376403,-1.12327847073002,-1.12327847073002,-2.32152060034697,-1.17638829604397,-1.23247776269501,-0.469696890376268,-0.573563753777311,-1.57280356863222,-0.949614976679181,0.840936033187305,0.504947355569712,2.98064648935581,0.640802611075888,1.91836626716579,1.9887030958484,1.53890831357901,-0.469696890376268,-0.956887736008261,-0.942394728705695,-1.62837341978703,2.20026797670207,0.567262594864054,0.852955408653089,3.01285313744175,1.18102927557547,4.49740346492855,1.35730851791346,1.45288102720513,1.29708965792041,control
-3.05419642954841,-0.0650072545833513,-4.11024910379772,-0.796063099125194,-1.36137690817525,-0.485908170821356,-1.74703938898724,-2.04655591908602,-3.29931888758139,-2.72395474267783,-1.74703938898724,-2.89385377947323,-1.7829713982133,-1.70105427574542,-2.47611857877325,-2.04655591908602,-3.88710555248351,-2.63434258398814,-3.88710555248351,-1.41900602101189,1.46000197823396,-1.51686181101565,-0.519809722497037,-1.2770357597415,0.607133072797299,-0.479263628102687,-1.64639586320755,-2.06255626043246,0.83495838497608,1.4890983527216,-1.63581375387702,-1.64639586320755,-2.03080756211788,-0.469378868870145,-0.287057312076191,-0.569289779760407,-0.852152565776239,-1.98499802608659,-0.717419971806081,0.915274802792286,-0.881422948076351,2.11924760711822,0.320567695045593,0.925891480706897,0.767806725399395,0.975802829583289,-1.32987824111588,-2.38302815570724,-1.39390009988082,-1.5745701286363,1.94360321574508,0.556721483095818,0.987328120432344,3.36374285371395,0.761124122965027,4.98037824629623,2.29807373524787,2.47816142222379,1.71131640651486,control
-5.10699114122249,-1.94999072007237,-6.49328550234238,0.424420107492929,-3.02754959954265,0.639212049317667,-0.0010456673219057,-0.569029704927845,-4.70152603311432,-6.49328550234238,-1.82984640823031,-2.90976656388627,-3.40224304898406,-4.70152603311432,-2.66464410585328,-2.24479026029302,-3.02754959954265,-1.67300393673734,-2.90976656388627,-3.31523167199443,0.686022467161657,-3.40224304898406,-1.99347583201211,-0.894863543344002,-1.77478663104728,-1.6570035953909,-4.70152603311432,-1.19496813579434,0.702651724133192,1.71955408233411,-0.532280162719103,-1.28927881526558,-2.21661938332632,-1.15574742264106,-1.15574742264106,0.379878331870141,-1.0210148286709,-1.52347220276638,-1.45633289992875,1.44480322455458,0.166008417341261,2.95086136911627,0.717532951129844,2.00737172043376,1.90422284612788,1.64877778076177,-0.37079269282799,-1.6570035953909,-0.506833497057939,-2.1112588676685,1.6695158511497,0.529582583740265,1.44836575058818,2.96188163177916,0.515219679739904,4.57774943090183,1.6089981221377,1.34347928092169,1.34426885853871,control
-0.557395514521,1.01482436190333,-2.36568428570027,-1.42122267685941,-2.20746028048537,-0.0588226359389594,-3.3183426617453,-3.43612569740168,-1.70890474931119,-1.50219173939308,-2.51983496552752,-3.97512219813437,-2.47104480135809,-1.14190885407815,-5.51556723908151,-1.89568065645453,-2.8075170379793,-4.21628425495125,-6.61417952774962,-0.82116591936548,1.87523128265416,-0.753393304283759,0.0902348272144824,-1.75436712338795,1.59349489660566,0.240174974505397,-0.733646541348924,-2.82998989383136,0.8600252787465,1.67057706544081,-1.68692584259242,-2.62519548118535,-1.80199517237721,-0.277353796603183,-0.622714980641643,-0.637828618451691,-0.645471967764259,-1.66541963737146,-0.511620933136055,0.367755149406764,-0.986558414058988,1.63146737312424,0.142752861497929,0.308464363726263,0.0335088458137047,0.693022787015114,-1.94135069328772,-2.6438876141975,-2.09239095070058,-1.66541963737146,2.54570930073046,0.888558683005226,1.15435377317641,4.05177135790578,1.45797578043863,5.51972019528697,2.69700115915263,3.34776559435807,2.09907374657108,control
-6.53241184176856,-5.14611748064867,-2.31290413659246,-4.04750519198056,-3.89335451215331,-0.511388492419037,-2.7947422234852,-3.20020733159336,-5.83926466120862,-5.83926466120862,-2.15038520709468,-3.89335451215331,-3.0060513171524,-5.14611748064867,-2.07806454551506,-3.35435801142062,-4.22982674877452,-3.0060513171524,-4.45297030008873,-2.58116812318714,-6.53241184176856,-0.450192931392118,-6.53241184176856,-1.50853132092229,1.65516555382295,-3.06667593896884,-4.22982674877452,-1.3966134047183,0.381325508891121,2.13457971473607,0.0849911362059137,-2.7947422234852,-2.34275709974214,-1.09433253284537,-2.0326021714383,-0.651878855367864,-0.259534835222397,-1.60515815661136,-1.60515815661136,2.55643863261991,-0.821984824393694,2.58229829919237,2.04116168308378,1.23060946724995,-0.290188576313398,1.53536435401033,-1.8689727476565,-2.70377044527947,0.544241973675387,-1.59076941915926,2.58997125144848,0.730216759205677,0.649940270116699,3.08685430994476,1.29482905998425,4.96271618417108,1.84413901984521,2.39583083604974,2.01239651668065,control
-5.35835426676176,-3.41244411770645,-6.05150144732171,0.321818342255308,-2.36262199320777,0.26204659895539,-0.0904961076984314,-0.783643288258377,-3.5665947975337,-4.66520708620181,-2.18030043641381,-3.05576917376771,-3.27891272508192,-5.35835426676176,-3.27891272508192,-2.87344761697376,-2.52514092270554,-2.96045899396339,-3.16112968942554,-3.05576917376771,0.650458918680835,-0.475552344175389,-1.62068464847839,-3.16112968942554,2.28799945568424,-0.892446148107176,-1.74743635411754,-3.16112968942554,-0.00176799208974732,2.43440745405477,0.00762174826009154,-2.02614975658656,-2.10025772874028,-1.46653396865113,-1.42652863403743,0.159098629702948,-0.86971789702962,-2.10025772874028,-1.77483532830565,1.8293028973532,0.394218372063873,2.9221034198208,1.5064935112091,1.77812894182849,2.03429325395986,2.00745857044771,-1.01454884490808,-1.24748040258845,0.0352732795906023,-2.87344761697376,1.55040051255346,-0.0700872360672244,0.0307174630547413,2.4564491627276,0.287092630881478,4.66442629196235,1.34728482809824,1.49177189938374,1.09369468767547,control
-4.01894733044249,-0.31353857437734,-5.1175596191106,0.544242783304722,-2.24587999422658,0.449511810003703,-1.37198482132011,-1.2889182226215,-3.32580014988254,-3.81827663498033,-2.40950941800839,-4.60673399534461,-3.03811807743076,-5.52302472721876,-4.82987754665881,-3.81827663498033,-4.60673399534461,-1.28169797464801,-3.38295856372249,-3.22043963422471,1.18871566783742,0.109977565376393,-1.03438835748662,-2.24587999422658,2.1079218536717,-0.809000136318587,-0.399060747815501,-2.36602430606865,0.434107140808717,1.96834184525502,-0.883453114513337,-2.43198227386044,-2.8839673976035,-1.45399797298095,-0.922867083054213,-0.302668902140436,-0.92790487708417,-2.71966434631223,-1.33336998519234,1.24259078460225,-0.366847127831846,2.60245832132165,0.805804515293454,1.37971800993983,1.08699814345809,1.41671359761643,-0.859585633106693,-1.70531240126186,-1.19889207096378,-2.81497452611655,1.36860116983349,0.367237314380059,0.35330951263559,3.04808830618691,0.54540086102535,4.78222107149421,1.85410898561519,2.04612903400874,1.60627282171061,control
-1.11015415661836,0.429445218316442,-3.19553043381801,-0.608841089720072,-2.00594636694418,-0.539609298150751,-2.25106882497716,-2.25106882497716,-2.38990526983138,-2.09691814514991,-2.41141147505234,-4.85375851042155,-2.71369234692528,-2.65653393308533,-3.75514622175344,-3.24432059798745,-4.85375851042155,-2.68470481005202,-6.24005287154144,-3.93746777854739,1.62743569715769,-1.07526689761792,-0.199798160264024,-1.28422581394018,1.13895525608687,0.315304020269227,-1.15864850655697,-2.60246671181505,0.538732026143739,1.53185738489433,-2.41141147505234,-2.50238325325807,-2.74354531007496,-1.83333362427718,-0.878760705832012,-0.591078633380231,-1.05266706570068,-2.36885186063355,-1.52155400024634,0.71458599333955,-0.841890170023685,1.96789406950718,0.253700968310248,0.567882072158488,0.699201074500071,0.785485443097083,-1.82121226374484,-2.25106882497716,-1.79740161505112,-2.11291848649635,2.10966796593105,0.72124317436873,1.2106079246701,3.74215343570608,1.19774225013049,5.12381558546728,2.49386330338609,2.92277651776369,2.04394643270709,control
-2.96992055981539,-1.12409386931706,-3.37538566792356,-0.065755479786894,-1.11102178774971,0.472098816367016,-1.08537935713637,-1.25013459021243,-2.41030477187997,-3.66306774037534,-1.56300691149277,-3.84538929716929,-2.51038823043695,-4.76168002904345,-3.50891706054808,-3.15224211660935,-4.35621492093528,-2.96992055981539,-3.37538566792356,-4.35621492093528,1.48345727441357,0.61821732449701,-0.26744140376264,-3.05693193680502,2.57850680627667,-0.68414258513773,-0.256330178337569,-4.0685328484835,0.208133270532551,2.3648090927642,-1.5836261986955,-2.08753137961692,-2.15899034359907,-1.74125514289909,-0.922227716450139,-0.754346843810978,-0.800866859445872,-2.27677337925545,-1.22072070500614,1.55005478010946,0.102000852096142,2.24410899021005,1.13821732453904,0.963537726332817,1.54550725067184,1.46188781075021,-2.05362982794124,-0.727439390891054,-0.900950318002854,-5.45482720960339,1.74335636749855,0.275272573370179,-0.301535615105616,2.90828196643013,0.385814447770003,4.69403494308826,1.82655845396689,1.90272899130696,1.26780258525205,control
-1.49811292659473,1.63236681402473,-2.96740420728559,-0.460309642522229,-0.883166493342262,0.159693653690653,-1.53415286307793,-0.770179629949372,-2.2181675600746,-2.61458283266285,-1.79468394646376,-6.22550074530707,-2.29367511258275,-2.67015268381766,-4.14605920362724,-2.41883825553675,-4.14605920362724,-2.75976484250735,-4.02827616797085,-3.28106176614063,1.5973445449727,0.576894018017238,0.102436038422121,-3.00662492043887,2.60005910975378,-0.322867411905707,-0.0290566175125528,-4.02827616797085,0.00301025828411028,2.49675348987261,-1.59077175707744,-2.61458283266285,-1.81878149804282,-1.72569107497681,-1.63038089517248,-1.07220915080929,-0.822823363434794,-2.2181675600746,-1.13790441007469,1.1591096378699,-0.00094231603171302,2.09883558739983,1.01872677029628,1.24870406118905,1.2052063372389,1.45189968520773,-2.18244947747252,-0.333856533481302,-0.897624576517492,-4.83920638418718,1.94099957384798,0.179727712723769,0.00890998041129798,3.37220865050787,0.825488701760972,4.9524693320446,1.92842438670079,2.12658192604556,1.64695440475691,control
-0.95852651362451,1.23446972760219,-2.19248015016238,-0.278118358841994,-1.99576985591633,0.901522344824411,-0.94594773141765,-1.32977366442233,-2.30754947994717,-2.55538564385175,-2.38353538692509,-3.94168000497164,-2.43760260819537,-3.45617218918994,-3.62322627385311,-4.07521139759616,-6.02112154665148,-3.94168000497164,-5.32797436609153,-2.25992143095791,1.53164053756267,0.44034662970224,-0.15465348971818,-3.31307134554927,2.78350368596133,-0.0246694580324558,0.246079001889886,-3.94168000497164,0.452769149700798,2.39159962316805,-1.94358410274576,-2.33224209253754,-3.18790820259526,-2.28345192836811,-0.97769642973223,-0.433872888251227,-0.727816721926985,-2.88562733072233,-1.66441271996189,1.05299526954589,-0.234224165284769,2.27042496323243,0.867450912913887,1.04107008563508,1.57275629795364,1.18969690682074,-1.38639255842184,-1.41595136066339,-0.952217344431245,-4.22936207742342,2.00928801547901,0.341906556888988,0.142193257383164,3.31690818646559,0.775702171623379,5.00180980413269,1.91981821567631,2.12006824680621,1.51470891614689,control
-2.79335199283154,0.267597919033832,-6.62199338932063,-0.444049275270033,-2.63300934275636,0.390121904985747,-1.42903653843042,-1.73919146673426,-3.28978887914543,-4.5425518476408,-0.572259934088676,-2.37349814727127,-2.40248568414453,-4.83023392009258,-2.43233864729421,-2.56155037877421,-3.84940466708085,-1.11666185338827,-2.9331139352067,-2.10020481227159,1.07148825151454,-0.730349177494862,-0.847441843776225,-1.38555142649068,1.13676715483703,-0.294056605591439,-1.68035096671133,-2.52764882709853,1.22263925514405,1.84348536640893,-1.70933850358458,-2.26528456263104,-1.5721373820711,-1.78571148236916,-2.03702591065006,-0.345349899978989,-0.822900734860108,-2.70997038389249,-1.93986216219641,1.20763699982956,0.283759886990831,2.50540006183462,0.671024290452149,1.2685891453359,1.490534374158,1.23819166815153,-1.36449801729285,-0.781351731947235,-0.987203786151384,-2.46311030596096,1.56224138477419,0.313377056694478,0.647623360287536,3.03738230546509,0.673741683428648,4.74549003199924,1.79956957108035,1.80964191373396,1.3421623295203,control
-1.616707335811,-1.0194802771298,-3.31537638197305,-1.05361328349925,-1.24430308996373,-1.76074670603394,-2.65613075308878,-3.19021323901904,-1.98037531524071,-2.1732789813652,-2.80455075820705,-6.7165737636352,-2.43990764461915,-3.45847722561372,-3.82620200573904,-2.11140357764711,-4.07751643401994,-4.2316671138472,-3.25083786083547,-3.02769430952126,1.51825651680686,-0.168354660872828,-0.230412974691111,-2.33454712896132,2.17548786191173,-0.171224103300781,-0.131782371249484,-2.72758971707093,0.385102207984243,1.80061942778104,-1.71936148987109,-2.6222292014131,-1.70593846953895,-0.555366441940124,-1.10344565724713,-0.792317966220669,-0.797679909362054,-1.84903931317962,-1.32294621728284,0.840376808377699,-0.638931520286167,1.8192448919042,0.96128973704301,0.797680889181209,0.311627668422804,1.08726953990357,-1.42830673294067,-0.518095047142893,-1.67962116122157,-3.19021323901904,2.13594815370017,0.709975308762104,0.373503072140891,3.37687277282409,0.869215058096834,5.13764088922463,2.03711346346338,2.31440067937266,1.75436604326358,control
-0.915415107699988,0.695295879380911,-2.71356437502681,-0.789877362756211,-1.52900965655798,-0.0717635594658041,-1.89412346914258,-2.44530038843213,-1.82852618665676,-0.921804905798759,-1.86078704887498,-5.27851373248835,-2.41631285155888,-4.17990144382024,-4.17990144382024,-4.3622230006142,-5.9716609130483,-4.02575076399298,-6.66480809360824,-4.87304862438019,1.81197968317296,-0.0581579074100258,0.276381961460133,-2.57046353138614,1.59620169241559,0.0297539649128549,-0.491021989706304,-2.33407475332191,0.41184572183571,1.97778350720233,-1.81277782968862,-2.47515335158182,-3.08128915515213,-2.23399129476493,-0.555560510843875,-1.05900602731224,-0.65354091920408,-2.23399129476493,-0.59638250536413,0.66821492077824,-0.954381076233371,1.75057383166131,0.403363906779801,0.643064687155465,0.661657520232081,0.822925667828203,-1.70898103600698,-2.38814197459219,-1.41778402144775,-2.9759286394943,2.37236865935875,0.895272371413586,0.845074967546672,3.7906086375723,1.30903628233645,5.27403848803753,2.56160245854544,2.96555753780744,1.99040639570537,control
-0.379183920266605,1.22327316102615,1.99767476263577,-1.82827918262553,-2.11185447312465,-0.161271418369948,-1.78007708080765,-1.5592892431859,-1.14755452206414,-1.76838104104446,-2.96463179927648,-5.12411604862985,-2.39408694080887,-2.82153095563581,-2.04834106740233,-3.38951499324175,-5.12411604862985,-2.16228532675155,-4.43096886806991,-5.52958115673802,1.75318002286757,-0.30652627469053,0.153998610600662,-2.27148461871654,1.44208744798777,0.401336890501929,-0.429714728913821,-2.72622077583148,0.524858189531351,1.80637871732177,-2.19737664656282,-2.27148461871654,-1.33992641471159,-0.980981322238322,-0.236276332013527,-0.566736526478112,-0.793382708343524,-2.16228532675155,-1.71186883078111,0.627397828847536,-0.282557084577533,1.9767358603142,0.542310639482577,0.80547309476004,1.12585919362963,1.09912137649039,-1.5592892431859,-1.81600909003371,-1.75682021864338,-2.66738027580855,2.44012242654064,0.414529693986492,0.580776920310373,3.65933126782454,1.51401534515553,5.31526040326593,2.2266141872101,3.03143751421825,1.83559896928299,control
-1.87868408267793,-1.97876754123492,-4.23005933984141,-0.338239041730785,-2.15061779816158,1.8042252044495,-1.83216406704304,-2.15061779816158,-2.43829987061336,-3.1314470511733,0.492893881803063,-1.36785845891194,-0.269246170243834,-2.2841491907861,-1.11654403063104,-2.15061779816158,-4.23005933984141,-2.43829987061336,-2.08999317634514,-0.401417943352317,0.536378993742802,-0.0869246134498791,-1.05200550949347,-1.97876754123492,1.78609781985694,-0.516487273137104,-1.05200550949347,-4.92320652040136,0.540625284624253,2.19399898276299,-1.20963445369705,-2.72598194306514,-2.43829987061336,-0.0105516346653047,-0.0869246134498791,-0.412347013884507,-0.619141427197187,-1.83216406704304,-1.59100201022615,1.1838163673409,0.667780460109499,2.58283565811676,0.863690860965351,1.05567924449976,2.56899652221738,1.4484053268305,-1.33968758194525,-1.33968758194525,-0.592473180115026,-2.97729637134604,1.55530312180721,0.182738953499223,0.329066907645273,2.55665761076367,0.501743497080046,4.56733803417065,1.61493330336631,1.52726390174282,1.06072976028583,control
-1.77005842844434,-0.4671456762635,-3.37949634087844,-1.0441214250614,-1.41471770751874,0.198451552528216,-2.13630282339922,-2.75534203180545,-2.30335690806239,-1.96041215693556,-1.78348144877648,-5.3943993614207,-2.53219848049124,-3.52259718451911,-3.60263989219265,-3.7849614489866,-4.47810862954655,-2.99650408862233,-4.98893425331254,-4.47810862954655,1.66864880196747,-0.22961338749719,0.0736607797144275,-2.62181063918092,1.6552894134501,-0.0886099800339668,-0.951748104930387,-3.04302410425723,0.678645172679701,1.63778349593649,-1.51283556347727,-2.37397447527634,-2.30335690806239,-1.61020972750244,-0.438572303819443,-1.01864233976042,-0.894589691090439,-2.37397447527634,-0.62796102783649,0.915518916805812,-0.900160736139894,1.71670484154746,0.595814403785625,0.55884397286708,0.597065185687278,0.86039052663432,-2.01000909807493,-2.30335690806239,-1.82486666493933,-2.23739894027059,2.02677816717469,0.92816587850658,0.709277176294206,3.57654103672175,1.16095753038996,5.32040722062296,2.53598668520691,2.88161359119517,1.72685309182384,control
-3.7365656099309,-1.62031009512835,-4.65285634180506,-2.82027487805675,-3.14877894502878,-2.06885878937282,-3.55424405313695,-3.40009337330969,-2.70694619274974,-3.33110050182274,-1.03520439697949,-2.06885878937282,-1.43398051693686,-2.08790698434352,-2.21050930643585,-1.84949596089852,-3.40009337330969,-1.81964299774884,-3.47420134546341,-0.682564428252935,1.73107250123384,-0.517689785062701,-0.588112249359247,-1.57324258427036,1.67686456371764,0.679862451460313,-0.663872295240782,-2.94810824956663,1.18341531589722,1.37963017982585,-0.711274534135366,-2.67185487293847,-1.83445808353398,-0.0653410910556858,-0.509721615413524,-0.201420255759007,-0.466996670747182,-2.23248821315463,-1.05554408121661,0.82986374774076,-0.478469071909419,1.89536276095732,0.47407940798736,0.969354479157333,-0.219067772572585,1.31393121759049,-2.08790698434352,-1.56181388844674,-1.46443972442156,-3.26656198068517,2.20439480500331,0.902039352143428,0.124164101109694,3.16688039746314,0.80139582636374,5.03725232947177,2.17450200010505,2.17855770392036,1.47619386825549,control
-2.5560425774712,-0.299320901270339,-3.43843175766968,-1.74895113756204,-1.67484316540832,1.40641128158383,-3.43843175766968,-2.70446258258948,-2.92760613390369,-3.52544313465931,-1.41247890094083,-2.39697788284152,-1.88028713962313,-4.31390049502358,-3.28428107784242,-4.82472611878957,-4.82472611878957,-3.72611383012146,-4.82472611878957,-2.5560425774712,1.54973068057452,-0.203026630850266,-0.489616403903438,-1.60585029392137,1.96010794668006,-0.0512206179822616,-0.719331720380882,-3.28428107784242,1.17833756416177,1.67455954306411,-1.89798671672253,-2.74528457710973,-2.70446258258948,-0.590619614192309,-0.270849227189027,-0.605218413613462,-0.926126133693563,-2.87881596973425,-1.67484316540832,0.756260778386705,-0.173945421549424,2.16981829026496,0.324704467050752,0.651737433141943,0.891204489802281,1.3628533072447,-1.81246454328437,-2.01131540202953,-1.73368366543125,-2.97889942829124,2.08336243798269,0.444848778892815,0.138118511470339,3.20849973636355,0.370080871388804,4.77882682684786,1.9642456242026,2.01795716344885,1.35460016548798,control
-4.49512460193989,0.81066477944685,-5.88141896305978,-1.70703169316414,-3.10883024082,-1.11924502826202,-0.968764077323725,-1.13648683469653,-3.68419438572356,-3.93550881400446,-1.39278259332764,-4.08965949383172,-2.83689652533635,-5.88141896305978,-2.74592474713063,-2.79037650970146,-6.57456614361972,-1.52471013637019,-3.04820561900356,-3.17336876195757,1.64583695631401,-0.138415775250295,-0.539084711094967,-2.70336513271183,1.61189828580237,-0.0524733454495703,-0.812514760839546,-3.10883024082,1.2002896230458,1.87434820704322,-1.37055945654293,-2.19253950894584,-3.80197742137994,-1.31707077159194,-1.13648683469653,-0.864139126244853,-0.82517315771147,-2.14374934477641,-1.85606727232463,1.16783587819606,0.115033125559243,2.35447176286872,0.795664498187358,1.22354648521006,1.4516040513267,1.35707787783459,-1.63292372101042,-1.07739791832652,-0.850981041667342,-4.27198105062568,2.01215311044512,0.380072721261264,-0.359958045197532,2.88028780540686,0.457175115143405,4.73604727961623,1.81160678535811,1.85706915943487,1.2933053467766,control
-1.91042107150784,0.529023204203406,-3.9253240920501,-0.771876072504357,-1.82526326316753,-0.888769823975856,-3.36570830411468,-3.0780262316629,-1.89937123532125,-2.07949740155177,-2.40289755660563,-4.800792829404,-2.10616564863393,-2.11977130068971,-4.21300616450188,-2.29935687766479,-4.21300616450188,-2.77264458211172,-5.71708356127816,-1.9558834455846,1.74139090513165,-0.44408400271441,-0.109444947174858,-1.51988161361635,1.49705286758825,0.29295737140276,-0.74380405372567,-2.97624353735296,0.712635916760981,1.68901981995886,-1.8669359595681,-2.26709601544657,-2.25134765847843,-1.00755335996582,-1.04425472681625,-0.771876072504357,-0.771876072504357,-2.17612423724084,-0.892777845373395,0.567983000792596,-1.29223692942135,1.72276947674551,0.0543575618518588,0.481395155214151,0.279368527340864,0.667267311731129,-1.64805680704035,-2.45898702325667,-1.85635385023756,-1.3103643140139,2.28794978335895,0.777426422276854,1.10074701017599,3.9016841936013,1.24184000427838,5.46254163106979,2.42977032400529,3.05537181133375,2.04338346793526,control
-2.33048079351744,0.224600062803348,-4.38886892599944,-2.54304223550111,-2.49174894111356,0.730122392734442,-2.37396590545717,-2.54304223550111,-2.3094273843196,-3.13610595750407,-1.18341612146338,-5.08201610655938,-1.62675150362695,-2.26860538979935,-3.78273312242912,-2.02174531186782,-3.61567903776596,-1.91794851818618,-4.7943340341076,-0.857618416089085,1.63820404857591,-0.466895589718125,0.125646891720522,-1.7617877874309,1.82072663059921,-0.412307399433722,-1.10545457999367,-2.96175257035929,0.753768814701064,1.73727219110042,-0.305697664375463,-2.10309095132177,-2.54304223550111,-0.545838792058245,-1.19019580844876,-0.500455786210426,-0.337083978196134,-2.74664119074235,-1.23898597261819,0.896869658341737,-0.137995561545113,2.17310424703571,0.856399219458782,0.982543995619149,0.675833589367093,1.20955303299894,-1.63733361295749,-1.61628020375966,-1.19702177351916,-2.71489249242777,2.06002046814742,0.383227131304634,0.401396743665332,3.20349720252036,0.572809523370286,4.8972126075598,2.15119860920856,2.38516446602481,1.68800849895667,control
-0.470184706492548,1.30167077895158,-3.21610518165017,-0.671606434659921,-1.67190779108447,-0.837534181678199,-2.19025224726449,-2.52295800109022,-0.857239252757532,-2.0496702966433,-2.52295800109022,-5.46739698025666,-2.42287454253324,-2.01740943442508,-4.21463401176129,-4.36878469158855,-6.85369134137655,-3.96331958348039,-6.85369134137655,-2.63418363620045,1.72741517578334,-0.679905237474617,0.361548637353544,-1.85647906761244,1.45672365281174,-0.0120758648989607,-0.872277130122073,-2.90244762279513,0.632921971763402,1.61347091643412,-2.37635452689835,-2.75934677915445,-2.72655695633146,-1.31635707435802,-0.463450674311203,-0.842424166972392,-0.780646807276148,-2.39934404512305,-1.2627043608657,0.64296109679173,-0.785265753132443,1.85346083396285,0.427005854008188,0.496182363361783,0.447456464479479,0.85337131399392,-1.64968465429976,-2.15321097558414,-1.89786428377529,-2.47166470670267,2.28751329176477,0.828791105157952,0.945241968664663,3.86904726851525,1.21471161719315,5.2068004647872,2.3970229247379,3.0581611274912,1.97568139409185,control
